3,1,6,5,1,2,4
0,1,0,0,0,0,0
3,2,0,0,0,0,2
0,0,0,0,0,0,0
89,30,14,6,9,8,15
0,0,0,1,0,0,0
13,13,10,3,1,4,1
2,1,0,0,0,0,0
24,23,10,9,5,4,4
6,2,0,2,2,0,0
0,0,0,0,0,0,0
14,7,4,6,6,0,0
2,0,1,2,0,0,0
0,0,0,0,0,0,0
2,0,0,0,0,0,0
3,2,0,1,0,1,0
46,36,17,12,7,14,9
5,3,5,3,1,5,11
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,0,2,2,0,0,0
1,0,0,0,0,0,0
1,0,0,0,0,0,1
0,2,0,1,0,0,0
0,0,0,0,0,0,0
6,9,11,3,2,5,3
0,0,0,0,0,0,0
10,3,3,0,0,0,0
0,0,0,0,0,0,0
0,1,1,0,1,0,0
41,15,5,5,2,1,1
0,0,0,0,0,0,0
2,1,1,0,2,1,0
16,10,6,9,5,18,8
0,0,0,0,0,0,0
19,0,4,2,4,5,1
0,0,0,0,0,0,0
73,32,32,19,23,7,10
3,0,0,0,0,0,0
57,8,6,14,4,3,1
1,1,0,0,0,0,0
3,0,0,1,1,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
33,1,0,5,4,3,3
1,0,0,0,1,0,0
86,62,27,50,18,19,18
12,18,13,4,5,9,4
3,8,2,0,0,0,1
487,262,386,252,192,140,105
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,3,10,10,8,5,3
0,0,0,0,0,0,0
4,10,2,1,4,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,1,0,0,0,0,0
0,0,0,0,1,0,0
1,1,0,0,0,0,0
3,3,5,0,0,1,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
6,2,1,3,6,4,1
0,0,0,0,1,0,0
0,0,0,0,0,0,0
12,8,4,5,1,2,8
3,3,1,1,2,0,0
9,3,3,0,1,1,1
0,1,1,0,0,2,3
0,0,0,0,0,0,0
7,10,10,0,6,1,0
1,0,0,0,0,0,0
0,1,0,0,0,0,0
0,1,3,2,1,2,0
0,0,0,0,1,0,0
3,1,0,2,0,1,0
7,3,2,1,1,0,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
523,282,59,17,37,33,14
0,0,0,0,0,0,0
13,8,7,3,1,7,2
12,2,1,4,3,4,1
7,1,1,0,0,1,0
20,17,2,3,3,3,0
0,7,2,2,3,4,1
0,0,0,0,0,0,0
2,1,1,0,0,0,2
0,0,0,0,0,0,0
23,4,6,9,3,1,2
1,0,0,0,0,0,0
1,0,1,1,0,0,0
0,0,0,0,0,0,0
1,0,0,0,0,0,0
0,0,0,0,0,0,0
9,2,0,2,2,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
13,12,8,3,2,1,1
0,1,0,0,0,0,0
1,1,0,1,0,0,0
0,0,0,1,1,0,0
8,2,0,0,2,1,0
4,1,0,0,0,0,0
19,7,11,4,2,12,8
6,1,2,0,1,0,0
2,2,0,1,0,1,0
194,61,58,38,33,31,8
2,0,0,0,0,2,0
30,13,7,6,4,3,4
1,0,1,0,0,0,0
1,0,0,0,0,0,0
186,49,28,27,10,6,13
3,6,2,1,3,0,0
2,0,1,2,0,2,1
0,0,0,0,0,0,0
161,72,51,42,31,18,16
0,0,0,0,0,0,0
3,2,1,2,1,1,1
7,4,1,0,0,0,1
0,0,0,0,0,0,0
2,1,0,0,0,0,0
5,2,3,0,1,1,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,1,0
0,0,0,0,0,0,0
20,10,8,1,6,3,0
5,1,5,6,6,1,0
1,0,0,0,0,0,0
7,7,2,4,0,2,2
2,0,0,0,0,0,0
0,0,0,0,0,0,0
21,5,5,1,0,0,0
5,0,0,2,0,0,0
1,0,0,1,1,0,0
29,17,0,16,7,3,3
1,0,2,0,0,0,0
4,7,0,1,1,1,0
24,58,19,17,2,1,3
6,0,0,0,3,0,0
1,3,3,0,0,4,0
26,13,15,6,10,1,2
0,0,0,0,0,0,0
6,14,1,2,0,3,0
9,4,3,2,2,0,1
1,0,1,0,1,2,0
0,0,0,0,0,0,0
1,0,0,1,0,0,0
0,0,0,0,0,0,0
0,1,0,0,0,0,0
0,0,0,0,0,0,0
6,1,1,0,0,0,1
18,3,2,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
15,5,0,0,0,0,0
13,4,5,6,8,6,10
18,19,12,3,8,2,1
71,23,9,10,12,8,3
4,2,2,1,0,1,0
0,0,1,0,0,0,0
0,0,0,0,0,0,0
2,0,0,0,0,0,0
0,0,1,0,0,0,0
0,0,0,0,0,0,0
2,2,2,2,0,0,1
0,0,0,0,0,0,0
14,8,3,5,2,2,4
2,1,0,0,1,0,0
0,0,0,0,0,0,0
20,18,10,4,7,9,1
334,290,228,168,186,191,140
1,0,0,0,0,0,0
0,0,3,0,1,1,0
0,0,0,0,0,0,0
7,3,1,3,0,0,0
0,0,0,0,0,0,0
11,3,0,4,2,2,0
5,1,2,2,0,1,0
2,0,0,0,0,0,0
0,0,0,0,0,0,0
3,9,12,8,6,1,4
3,1,3,2,0,0,0
11,6,2,2,0,2,3
8,5,0,1,4,2,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
10,4,0,3,0,1,0
1,0,1,0,0,0,0
0,2,0,0,0,0,0
0,0,0,0,0,0,0
28,28,9,5,2,2,2
1,0,0,0,2,0,0
0,1,0,0,0,0,0
5,2,1,1,0,0,0
3,1,3,0,0,0,0
22,7,4,3,3,5,2
45,37,17,21,0,3,5
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,2,0,1,1,0,0
0,0,0,0,0,0,0
0,0,0,0,1,1,0
8,1,2,1,2,0,0
1,4,3,1,1,0,0
3,1,1,0,0,0,0
17,12,22,15,4,2,0
0,0,0,0,0,0,0
25,8,8,9,4,0,1
132,45,20,17,73,13,13
6,4,0,2,1,2,2
47,6,36,0,0,14,17
0,0,0,0,0,0,0
2,48,31,13,19,6,14
5,1,3,2,1,1,2
12,4,0,2,0,0,3
15,11,4,4,4,7,1
6,0,1,0,1,2,0
0,1,0,0,0,0,0
0,0,0,1,0,0,0
2,0,3,0,2,1,0
5,5,0,1,2,3,0
7,2,2,2,4,3,1
0,0,0,0,0,0,0
1,0,0,0,0,0,0
25,3,3,2,7,2,2
0,0,0,0,0,0,0
0,0,0,0,0,0,0
12,4,7,4,1,1,1
2,0,0,0,0,0,0
0,0,0,0,0,0,0
7,6,0,4,2,0,0
0,0,0,0,0,0,0
4,3,1,2,2,1,0
18,14,16,7,3,5,3
0,0,0,0,0,0,0
2,1,0,2,0,0,0
1,1,1,1,0,0,0
33,31,11,9,5,1,2
1,0,1,0,0,0,0
2,3,1,1,5,2,1
0,0,0,0,0,0,0
6,2,1,1,0,2,0
0,0,0,0,0,0,0
0,1,0,0,0,0,0
9,3,4,4,1,5,1
0,0,0,0,2,0,1
1,0,0,0,0,1,0
2,0,3,1,1,0,0
0,0,0,0,0,0,0
2,0,0,1,0,0,0
48,13,11,10,6,31,8
0,0,0,0,0,0,0
41,37,4,9,3,8,2
2,388,113,10,4,3,1
0,0,0,0,0,0,0
25,12,4,4,2,0,0
6,0,1,0,0,0,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
44,11,5,1,2,1,1
2,2,2,0,0,1,0
4,14,1,0,4,0,1
0,1,0,0,0,0,0
0,0,0,0,0,0,0
14,4,3,5,4,6,3
7,10,6,7,5,9,2
0,0,0,0,0,0,0
1,2,0,0,0,1,0
0,1,1,2,0,0,0
2,0,1,0,0,1,0
7,6,6,6,3,0,2
0,0,1,0,0,0,0
14,7,0,3,1,4,0
5,1,0,4,1,1,0
22,11,8,5,9,6,5
1,0,0,0,0,1,0
30,18,7,5,5,2,1
2,0,0,0,0,0,0
6,1,4,4,2,0,1
0,0,0,0,0,0,0
4,1,1,1,0,1,0
3,4,3,1,1,0,3
0,0,0,0,0,0,0
40,14,14,3,3,6,2
2,0,3,0,0,0,2
0,0,0,0,0,0,0
3,0,5,1,2,1,0
3,0,2,0,0,0,0
6,2,4,0,1,2,0
8,4,2,1,2,1,2
21,2,0,4,2,2,0
52,24,15,5,5,6,7
4,1,0,2,0,0,1
1,0,0,0,0,0,0
2,3,2,2,0,0,0
1,0,0,0,0,1,0
27,11,28,12,11,7,4
2,0,0,0,1,0,0
0,0,0,0,0,0,0
0,1,0,0,1,0,0
9,4,5,2,3,3,0
42,10,18,22,13,17,4
18,4,5,2,0,2,2
0,0,0,0,0,0,0
3,1,2,1,0,0,0
1,0,0,0,1,0,0
0,0,0,0,0,0,0
7,4,0,1,0,1,0
12,9,3,5,2,1,0
0,0,0,0,0,0,0
12,10,8,7,3,1,2
357,162,196,64,25,82,70
26,32,11,6,3,2,1
10,3,6,1,3,1,0
0,0,0,0,0,0,0
3,0,0,1,0,0,0
62,22,18,9,9,5,10
19,5,1,8,2,2,2
1,0,0,0,0,0,0
0,0,0,0,0,1,0
3,2,0,0,0,0,0
1,0,0,0,0,0,2
0,0,0,0,0,0,0
16,6,1,1,1,1,0
0,0,1,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,1,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
16,5,2,5,7,0,5
0,0,0,0,0,0,0
10,3,4,6,3,0,3
2,2,4,4,0,1,0
1,3,1,1,2,0,2
1,0,0,0,0,1,1
61,32,18,7,8,4,11
0,0,0,0,0,0,0
0,2,0,1,0,1,1
1,4,0,2,2,0,0
1,0,1,0,0,1,0
0,0,0,0,0,3,0
35,16,16,12,9,4,15
2,0,1,0,0,0,0
13,38,8,9,8,6,3
4,0,0,0,1,0,1
2,0,0,0,0,0,0
10,2,1,0,0,0,1
3,1,0,0,0,0,1
1,3,0,0,0,0,0
2,0,0,1,0,0,0
9,1,1,0,0,0,0
2,0,1,0,1,0,0
1,0,0,0,2,0,0
3,1,0,0,0,0,0
0,0,0,0,0,1,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
6,0,1,0,0,0,0
12,10,3,3,2,1,0
0,1,0,0,0,0,0
0,0,1,1,1,0,0
0,0,1,0,0,0,0
0,0,0,0,0,0,0
1,4,0,2,1,0,0
0,0,0,0,1,1,0
0,0,0,0,0,0,0
1,0,0,0,0,0,0
8,4,4,4,2,2,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
9,10,4,3,5,2,4
181,54,29,16,18,9,5
1,4,2,0,0,0,0
1,2,0,1,0,1,0
3,5,5,0,0,1,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,1,2,0,1,1,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
8,2,1,0,1,1,0
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,2,0,0,0,0,0
20,33,7,1,5,3,0
85,57,9,6,0,5,5
33,29,15,13,11,6,3
8,3,2,2,0,1,1
45,43,36,15,17,3,6
217,99,60,15,28,40,12
0,3,2,0,0,0,0
3,2,0,3,0,1,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
9,2,5,1,0,1,0
0,0,1,0,0,0,0
0,0,0,0,0,0,0
3,1,0,0,0,0,0
0,0,0,0,0,0,0
1,0,1,1,0,0,0
1,0,0,0,0,0,0
13,11,8,0,2,2,3
0,1,0,0,0,0,0
5,2,1,0,2,0,0
1,0,0,0,0,0,0
5,0,0,0,0,2,0
0,0,0,0,0,0,0
9,6,5,1,0,0,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
4,2,1,1,2,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
21,5,2,5,4,2,1
0,0,0,0,0,0,0
8,2,3,0,1,2,0
0,0,0,0,0,0,0
9,6,1,3,3,0,2
1,0,1,0,0,1,0
3,0,1,0,0,0,0
14,10,7,3,5,2,1
12,5,4,1,2,2,2
10,6,9,8,6,9,3
7,3,2,2,0,0,1
2,0,0,0,0,0,1
0,0,0,0,0,0,0
8,0,0,1,1,0,0
10,11,9,7,5,3,0
34,29,19,18,21,5,7
9,3,4,1,2,0,0
14,7,5,4,6,4,1
0,0,0,0,0,0,0
0,0,1,0,0,0,0
1,1,0,2,4,1,2
3,0,1,0,0,0,0
0,0,0,0,0,0,0
1,0,0,0,0,0,0
0,1,0,1,0,1,0
18,7,7,10,5,3,2
1,4,4,2,1,0,0
2,1,1,2,1,0,0
10,4,2,1,1,0,2
47,33,22,19,10,6,11
4,3,3,1,0,0,0
0,0,0,0,0,0,0
3,0,1,0,1,0,0
2,0,0,1,0,0,0
0,1,0,0,0,0,1
2,0,1,0,0,0,0
1,1,0,0,0,1,1
152,90,78,48,36,29,24
1,1,0,1,1,0,0
0,0,0,0,0,0,0
0,2,1,0,0,1,0
8,1,0,1,1,1,0
0,0,0,2,1,8,0
51,40,14,6,7,5,4
44,15,11,11,8,9,5
6,1,2,6,1,3,7
0,0,0,0,0,0,0
229,76,93,93,132,128,142
1,0,0,0,0,0,0
0,0,1,0,0,0,0
20,10,2,2,2,5,0
0,0,0,0,0,0,0
9,3,4,2,0,1,1
98,60,55,66,34,26,28
0,0,0,0,0,0,0
0,0,0,0,0,0,0
39,15,6,6,2,3,1
0,0,0,0,0,0,0
8,3,2,0,1,0,0
9,3,4,1,3,5,0
8,14,27,12,8,0,1
2,0,0,1,1,0,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,4,6,0,1,0,1
0,0,0,0,0,0,0
0,1,3,1,2,0,0
0,2,2,0,2,2,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
71,25,14,18,31,48,36
1,6,4,1,1,1,0
0,0,0,0,0,0,0
24,1,9,5,2,3,5
0,0,0,0,0,0,0
4,2,1,1,1,0,2
1,5,6,5,3,2,2
5,4,2,3,6,0,2
1,0,0,1,0,0,0
0,0,0,0,0,0,0
1,0,0,0,0,0,0
5,4,0,12,2,0,0
20,8,8,10,2,2,7
0,0,0,0,0,0,0
5,1,3,0,0,0,0
39,9,8,2,4,7,3
0,0,0,0,0,0,0
4,0,0,0,1,1,0
0,0,0,0,0,0,0
9,3,6,2,4,1,4
1,0,0,2,2,2,1
2,0,2,2,1,0,2
7,11,5,4,3,2,0
0,2,1,1,0,1,0
4,1,0,0,1,1,0
12,8,2,1,0,0,0
25,7,6,3,5,2,1
0,0,0,0,0,0,0
0,1,2,0,0,0,1
4,1,1,2,0,1,0
1,1,1,3,2,1,2
5,4,1,3,2,0,1
0,0,1,1,0,1,0
10,3,5,0,0,0,1
1,0,1,0,0,0,0
0,0,0,0,0,0,0
6,0,1,1,3,1,3
0,0,0,0,0,0,0
0,0,1,2,0,0,0
2,3,3,0,0,0,0
0,0,0,0,0,0,0
3,5,1,0,2,0,1
2,0,2,0,0,1,1
2,0,0,0,0,0,0
0,0,0,0,0,0,0
33,22,17,10,11,4,7
0,0,0,0,0,0,0
1,0,0,0,0,0,0
1,0,0,0,0,0,0
22,9,3,2,2,2,1
14,2,7,4,1,1,1
0,0,0,0,0,0,0
23,21,1,3,2,2,2
2,3,0,3,3,2,0
5,2,1,2,0,0,0
7,6,0,4,1,2,1
27,8,6,1,2,3,3
0,0,0,0,0,0,0
0,0,1,0,0,0,0
2,2,0,0,0,1,0
2,3,2,0,0,0,1
15,9,11,4,5,11,4
59,5,10,13,8,10,14
0,0,3,0,2,0,0
1,1,1,0,0,0,0
6,6,3,2,2,1,1
4,1,2,2,1,0,0
68,20,43,24,12,19,11
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1,0,0,2,0,0,0
0,0,0,0,0,0,0
6,6,3,2,0,0,0
1,0,0,0,0,0,0
0,0,0,0,0,0,0
100,60,28,16,10,17,10
2,1,0,1,0,0,0
0,0,0,0,0,0,0
1,4,0,1,1,0,0
0,0,0,0,0,0,0
1,2,1,0,0,0,3
2,3,2,1,2,0,0
12,10,2,6,2,0,0
5,1,1,1,0,0,2
8,7,1,2,2,1,0
0,0,0,0,0,0,0
1,2,0,2,0,0,0
114,31,3,12,9,7,4
0,0,0,0,0,0,0
2,0,0,0,0,0,0
9,4,1,2,3,3,0
5,1,1,0,0,0,0
12,5,5,5,3,0,1
7,8,3,2,3,1,4
22,9,4,1,5,2,2
0,0,0,0,0,0,0
0,0,0,0,0,0,0
2,3,1,1,1,0,0
0,1,0,1,1,0,0
16,4,3,3,0,1,2
17,5,5,0,3,1,1
0,0,0,1,0,0,0
3,2,0,2,2,1,0
0,0,0,0,0,0,0
6,0,7,3,3,4,3
9,7,2,4,3,1,5
9,6,4,2,2,4,1
7,1,3,2,4,1,2
0,4,1,0,0,0,1
12,11,4,3,1,4,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,2,1,0,2,1,0
2,0,1,3,0,0,1
4,2,1,1,0,0,0
76,49,26,39,35,69,60
0,0,1,0,0,0,1
3,1,2,1,1,1,0
10,2,3,1,0,0,1
2,3,1,0,1,1,0
0,0,0,0,0,0,0
0,1,2,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
6,2,2,6,1,0,3
153,68,47,23,20,13,4
0,0,0,0,0,0,0
8,14,17,8,6,6,3
5,2,1,1,0,1,0
0,0,0,0,0,0,0
0,0,0,0,0,1,0
1,1,1,1,0,0,0
1,3,0,1,0,0,0
0,0,0,0,0,0,0
7,3,3,1,0,1,2
0,0,0,0,0,0,0
2,0,0,0,0,0,0
1,1,1,0,1,0,0
2,1,1,1,1,1,0
1,0,0,0,0,0,0
1,0,0,0,0,0,0
0,3,1,1,1,5,3
18,1,1,1,0,0,0
1,1,1,0,2,0,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
53,27,8,15,7,3,3
4,6,0,0,2,1,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
53,24,25,8,6,10,6
0,0,0,0,0,0,0
2,1,0,1,0,1,0
3,1,0,0,0,0,0
4,0,8,6,4,3,5
12,9,11,2,1,3,2
0,0,0,1,0,0,0
17,0,7,0,1,1,0
29,75,22,6,10,7,6
3,5,2,0,0,0,1
2,3,5,6,5,3,1
12,5,14,11,5,2,4
18,21,9,7,2,0,0
1,0,0,1,0,0,0
38,51,30,19,15,34,11
2,1,0,0,0,0,0
5,4,1,2,5,0,1
0,0,0,0,0,0,0
9,8,6,1,15,4,0
10,11,2,1,3,1,1
3,0,2,0,0,1,0
5,3,0,0,2,0,1
0,0,0,0,0,0,0
0,1,0,0,0,0,0
0,1,0,0,0,0,1
0,0,0,0,0,0,0
5,7,5,0,1,0,0
3,2,0,0,0,0,0
588,370,292,172,115,113,73
1,1,0,1,0,0,0
1,0,0,0,0,0,0
0,1,0,0,0,0,0
