4025,4113,6024,8967,4803,5018,4083
26,19,11,13,16,8,9
0,0,0,0,0,0,0
26527,26792,27901,28288,31635,30090,24490
57617,46680,37985,39433,41886,43422,49357
37232,40382,48182,47881,46387,38964,36274
77850,72202,69480,70022,71111,85377,74009
34489,29885,32975,28814,27693,18386,26033
0,0,0,0,0,0,0
0,0,0,0,0,0,0
32038,28096,24405,22916,18772,17216,15648
21985,21659,19672,22616,29278,34230,38574
