47363,15048,11776,11431,5722,2239,2292
26058,7955,6426,4889,3979,3556,3563
429,207,141,109,109,57,49
26110,219794,156704,254519,120544,23127,12551
344964,137406,64372,66205,63335,56005,46325
65702,14683,12660,19260,17258,13319,7982
4312,1819,2720,908,598,1445,2072
31,25,12,19,26,6,19
435090,151517,78918,25442,21216,21259,18214
18148,4250,2022,4030,2025,2414,1985
236704,38455,37006,31875,17932,10446,7974
31263,18984,3571,2116,1918,1580,809
171174,95968,45330,56744,27877,19529,15119
45209,7547,15307,4726,1912,1034,1053
3,0,0,0,0,0,0
656410,121549,42461,36488,20752,34585,15408
118995,63593,34434,5098,6702,7215,3371
37793,3801,2150,851,739,298,314
179464,28566,14567,8438,6594,5965,5634
3046,1692,1119,791,642,889,1069
409742,135730,63698,53532,33012,44191,35502
65897,57948,34107,7648,7108,7071,53958
31481,9064,5344,4487,5669,6230,7791
11,5,0,2,1,4,2
1,0,0,0,0,0,0
29577,4703,2241,5780,2404,1712,665
174791,26964,7167,5817,3281,1754,1357
35096,14639,8211,4434,1443,888,592
16237,5021,4688,2660,2262,3444,7302
0,0,0,0,0,0,0
37491,26260,29573,27153,24886,14703,27305
0,0,0,1,0,0,0
77846,13371,9057,3240,1193,881,821
71,3,2,0,0,0,0
305624,42664,34745,51429,30429,26939,24171
33458,64668,27454,9053,8343,4617,2626
104572,43151,22509,16935,6935,8286,7166
30769,5028,2155,2005,1564,1634,652
23491,14197,10877,8761,6078,3840,25209
72,32,10,3,0,5,10
110225,118153,48601,7882,5167,4439,5482
198,60,15,19,13,8,26
788462,390765,218787,181522,135531,111548,79642
72399,11736,12047,6780,1408,1036,1164
157089,37127,36728,42454,9647,5909,4742
83869,24466,9163,7835,1807,1260,1209
14825,5502,8799,6962,2944,1195,870
1047,775,211,397,297,315,248
128,73,6,5,10,2,5
443856,139913,103180,91933,46319,31808,29635
67220,67448,54591,40618,15972,14574,15554
1343655,539230,778897,276345,354519,308563,360848
947073,418446,73345,65172,71767,62884,58413
44330,10219,550,390,304,250,437
915600,1106969,862001,889525,957160,944934,914856
33596,6834,3528,2727,2965,1689,1721
1544,296,118,76,159,168,71
63403,18161,7521,4157,2943,2203,1836
4532,667,1915,4440,5318,7002,5266
59,14,9,8,24,66,14
156949,43468,8714,4817,4156,3244,1850
8,4,1,1,0,1,3
24349,9876,13233,7246,4736,1531,1755
22287,6328,4074,4602,1701,1245,947
59905,18557,5195,4044,4576,2895,1477
4,4,8,5,2,2,2
45988,33577,12396,2173,1092,883,515
52,6,2,4,0,3,2
64,38,12,16,8,4,6
48510,20035,8115,6400,6971,4394,3476
71098,17151,4054,4912,2282,1127,533
58834,16253,11485,4494,1866,951,382
220599,71372,31600,18533,13463,7215,4964
108719,17628,16705,13968,9598,5155,3249
344766,73063,31849,42678,23172,9484,6771
342301,92484,27444,25790,25631,107325,56575
0,0,0,0,1,0,6
42072,12510,9985,9922,6349,5145,2871
81389,4559,1715,1140,563,448,557
46324,8668,5394,2967,2304,1356,1686
27733,10274,6297,7106,5759,6271,3628
36496,9810,4879,3309,2170,1966,1506
135416,44617,12906,11715,10401,7433,5387
48686,17521,12660,16602,11063,13443,12683
18,17,15,10,20,14,7
4,5,0,0,0,0,0
103,24,2488,99,53,29,41
111,386,55,18,7,4,11
8620424,4579119,2485511,1888739,906899,233839,176530
10430,1302,564,523,318,205,648
31902,16478,13986,10722,16993,6116,18562
170557,93255,55453,57847,27203,46444,34992
35742,10675,4265,2460,3504,1324,1118
102012,26443,22151,14658,5153,9147,3724
213115,73413,14654,7618,20304,11765,11817
3,0,2,0,1,1,0
51806,19000,19270,14032,4986,4739,5212
1912,891,1093,1144,1282,702,1553
313260,57254,19813,10071,22689,24044,11563
2,0,1,0,0,0,0
8014,2309,1242,1106,853,373,812
187,80,32,30,9,4,2
87,28,4,2,2,2,0
51617,15127,1095,626,444,290,148
365132,51267,35166,17371,11319,4741,9933
8328,10842,16706,24468,9281,11176,7677
60325,29624,16455,22081,9415,8855,5982
20,2,0,0,1,0,0
15,6,1,2,1,3,5
126543,44359,15092,14941,10889,4874,8802
7977,5817,2026,3380,2814,1046,377
143516,146532,40059,35041,63374,33658,29606
3474,8662,4572,2488,2515,1275,406
119172,19736,14176,4954,5806,2536,3979
285594,14644,8423,5095,3505,1551,3352
183940,94332,68813,49909,39263,35142,46274
169448,34331,28913,27154,9627,5507,7429
6653,2699,4292,1983,1320,1321,1667
972127,360471,151098,86073,53576,41268,66200
27613,3321,1727,927,533,364,246
345692,105290,59450,46774,32493,27772,26198
9221,2469,2982,2640,1384,1412,703
1866,401,159,108,114,69,76
1599731,638198,214771,133440,123769,86218,57334
73058,10084,8538,3767,2081,945,680
21916,4090,2797,2260,3892,2431,1848
3,0,0,2,0,2,0
308118,192112,67044,64125,38861,44505,33494
227,31,31,12,21,2,12
36778,22127,2389,1575,2106,1816,618
136125,28014,10616,7317,8551,5319,6509
4,1,1,0,1,2,3
32004,9478,5230,4563,3456,1462,2568
89302,66389,56709,36173,29280,23947,39421
3241,313,83,20,22,14,12
408,77,27,24,19,11,13
131,121,8,7,12,13,3
51,21,13,15,13,5,12
166486,33308,7408,4461,1944,1743,1369
309182,136300,155449,28024,35416,18905,16429
292642,78642,71112,41168,11691,8319,4815
1843247,641934,394144,227190,226888,169876,204113
47579,6112,1565,1072,698,492,558
6369,2010,1797,1528,2134,1952,1730
1071810,88990,21781,8251,2681,4652,2203
94512,39006,25104,30076,9593,14513,4725
348132,57331,27416,74651,45037,29422,24458
6764,6141,13853,13424,5211,2592,2219
25464,5320,4810,2586,1093,856,675
49023,124094,15514,5991,2137,1354,784
51108,31526,71168,29721,16885,27424,10771
104766,34584,17518,11265,5153,2469,1543
9826,3857,6077,16787,5999,4003,4078
321655,89731,44460,57829,34424,20941,36661
22558,3579,6328,4773,2877,2777,2958
33358,4149,9167,8037,4013,1792,2271
44820,11088,5850,4257,2479,1603,1405
12545,6316,3075,2300,1291,426,233
1,0,0,0,0,0,0
51623,11789,9568,7085,5446,4951,5254
43262,9138,8564,13306,5118,3852,5727
51163,8718,16136,6691,3205,745,1375
0,0,0,0,0,0,0
41126,12060,11219,3847,1500,948,576
74033,20059,13934,9594,1330,934,501
0,0,0,1,1,0,0
1948,1225,1073,1066,807,1258,868
57002,16733,6051,2401,967,683,709
16943,11016,5328,3344,3439,2591,5904
495870,117545,60124,73488,52233,49214,37802
349511,190007,101311,79520,56772,54030,58463
37298,13865,17902,12338,10805,25271,22637
8787,13545,6801,3329,2315,2235,1912
0,8,2,4,1,1,3
90603,15895,11082,5495,5631,6338,3374
23,6,2,2,2,0,2
7,4,3,2,0,0,1
27525,47854,49087,20523,17474,14816,11783
823646,29496,3565,3086,1423,1716,582
144044,49342,51069,33296,25895,24989,10776
267468,54438,24039,11839,7489,3081,6016
13,3,0,6,3,2,2
741777,1038350,281777,290039,276150,205095,149882
3907677,2323175,2538028,2798971,2658721,2838054,3102037
154910,19457,14738,10712,5660,2776,4912
8820,5616,1883,3950,3450,4430,2499
48359,9767,3994,2536,2363,1623,1375
141872,20790,7974,4838,2992,1867,1453
14317,2028,734,493,363,168,244
54781,22228,8364,4811,7276,4133,2248
82285,18287,10684,8197,5908,5675,4710
41214,24091,2178,1031,865,513,363
44,11,7,6,6,4,0
15655,5851,7362,9000,9121,17423,23099
24058,16948,11503,8624,7122,7915,3954
230763,66767,27599,25852,29552,19607,15460
65811,28708,46059,43803,19409,7867,5720
8,4,0,5,1,0,1
65,43,2,4,7,8,0
219,36,25,21,13,19,21
73847,40001,30963,17995,2658,1790,1850
34848,6711,3413,1704,939,791,585
47813,11169,4871,2191,1874,1617,1305
37991,11751,6746,3123,4589,3087,5575
237279,211662,138511,77263,39265,27280,23795
211265,25215,12513,8625,5417,1901,4195
30491,6120,2255,2436,1086,659,385
3163,810,425,301,450,425,320
31485,10829,7928,6669,4740,3620,3437
68576,21311,11036,9104,7660,7028,6922
96868,45267,35800,25158,19953,27567,26665
8,0,0,0,0,3,1
7843,3936,3123,2413,1070,704,597
57163,10862,4004,3006,1764,1908,1775
992,278,442,165,125,120,25
7198,1371,902,784,711,6386,11243
44346,10564,8765,6676,3236,2763,2746
103186,35498,7551,5615,4197,2565,1650
1033,1753,182,91,120,80,50
4798,4446,5116,4954,4616,2568,1363
26,1,2,4,3,4,0
199095,126211,88254,43926,29900,11946,7870
326220,145176,98280,42893,35987,83602,43067
102921,16287,10745,5309,4157,1942,3874
8,2,3,8,4,1,0
26870,5972,1910,2024,913,818,683
356189,271536,85090,72592,61338,47537,38100
24395,8281,4429,5265,12853,7346,7350
35993,13129,6924,5468,1618,705,601
4774,4242,2969,2283,1645,833,1606
1689,1734,400,266,187,139,102
23343,8532,3085,3043,1471,2245,1086
3497,803,185,134,84,55,72
43310,23009,25153,12975,12207,13701,9456
352170,69866,30318,28334,22990,10874,15233
36812,25683,16330,11845,11856,9866,9705
30167,5384,2082,1524,955,864,842
25,2,1,0,0,0,0
386774,143963,31960,25041,18161,15341,10245
26,16,6,2,5,3,3
28,4,6,1,3,3,1
391034,129146,57500,32099,32592,24329,14578
11679,2919,357,169,247,150,150
107457,7462,2971,1341,1517,1290,2101
108176,34208,19850,12646,8424,4321,5587
19091,5031,855,1100,340,238,251
21635,9029,6741,5274,3036,2214,2317
49013,24483,155847,24742,164793,83735,99853
472,2,20,2,5,0,0
212003,90948,12550,8667,8044,5371,2543
9294,6327,6713,8055,7315,6360,4904
392069,180039,193398,106356,139520,71598,63694
136371,70879,56173,49700,46730,41382,35843
38427,18243,10982,10094,9048,12130,9551
9,0,0,0,0,0,0
155911,150393,39762,56218,26025,21796,23580
0,1,0,0,0,0,0
39381,9037,8662,4916,5616,5314,4852
121712,40669,18120,15815,10807,12331,7030
26636,15919,7163,2588,2849,2127,1342
71552,17289,3435,8309,10307,7653,1538
23143,22291,4436,4411,3614,3984,3423
1,2,0,0,0,0,0
104593,12909,3621,983,557,468,352
60489,17602,8258,5916,5383,3869,21791
10,4,2,5,3,0,3
790073,148154,127379,47377,46581,34383,24400
222988,120234,68076,18991,16835,8682,3863
57,5,4,0,8,4,0
813483,143701,59985,80460,25052,15288,9227
47734,27194,8895,1424,1743,1237,1293
25,25,19,10,6,3,8
25971,7785,2570,1956,1013,993,1027
2,8,0,0,0,1,0
2466909,355147,100877,41467,39929,26790,18721
345164,66844,10616,7904,7670,6808,3764
44840,9164,17987,8812,3590,9134,3521
22375,13423,4129,1974,1448,755,544
0,0,0,0,0,0,0
41893,25517,18877,17266,16395,16151,10658
60439,24431,15628,14661,21878,16048,16719
4463,1399,1485,2414,3528,5996,3078
165005,30027,16637,9588,6871,4860,2835
26871,8574,6254,1401,1673,1145,1317
35520,5120,3257,1683,2749,2100,1561
46964,11735,3411,6474,7037,6038,4127
12789,2790,2514,1330,1411,961,458
11593,4864,6641,4235,1277,1575,1311
22116,6233,4179,3132,1135,888,1198
36725,9968,7067,8982,6126,7031,5688
43469,17130,6899,5005,3581,2243,1682
168575,45917,21568,14147,10158,6278,4991
46599,5716,2070,966,878,1232,627
18697,9666,2825,4501,3618,1246,1541
19,6,6,0,2,1,1
242243,75261,27896,12674,8199,8566,5623
206262,77445,52476,51720,48991,50260,24077
29,5,2,2,2,1,2
167955,35266,19607,15854,12336,5772,5226
105135,62335,35743,41189,37418,36990,18873
1771,2196,197,194,118,93,95
44409,13347,8382,2085,2189,1866,1580
14783,13544,19124,14364,7057,3543,7010
75164,24068,20738,19399,11703,6931,4838
103682,65205,44640,29503,14508,10057,8650
322796,72149,34577,46279,12932,7601,3945
1448261,314296,190746,107822,59158,49888,40745
55239,16819,11304,7927,6365,4604,3741
291674,201066,34209,22370,19047,21082,5496
141715,21940,4852,3175,2430,1515,1352
10536,6574,3901,5999,5024,6279,7180
544580,333960,159644,832333,132993,92044,65899
10739,7206,2716,3641,2617,2868,2189
1,0,0,0,0,0,0
20143,5687,2671,1905,1711,739,1447
91290,33976,31101,19321,10507,5181,13994
1447083,1383957,510930,205757,222091,225447,106971
266785,78302,21371,16895,11110,6207,5722
18738,5347,3257,2252,1663,1042,817
49201,17597,3465,3798,1893,1440,1249
22,2,2,0,0,2,0
67,20,12,7,25,22,11
119191,32947,25520,11746,5621,2812,2722
81431,21848,16213,14077,6529,12294,5270
30,15,4,11,13,11,23
991070,231532,116434,132815,97849,91425,69107
1294010,734199,422207,315356,491301,447335,169533
212159,165197,161054,79960,45777,32123,26875
275957,171666,133147,148818,94914,70549,51057
63,12,11,10,10,12,8
25270,7170,6110,3939,1037,699,1078
507096,145660,57084,41087,25665,21018,15616
17796,9834,8534,6543,2249,1035,3097
9167,3035,2535,1490,1450,1076,1180
2,1,0,0,0,1,0
97232,13653,12858,6556,4655,4584,4224
30831,8429,4945,2496,1259,741,328
18,4,0,0,1,0,2
113295,30163,15997,7206,13086,4233,4285
22431,7063,5799,6662,7857,6058,4766
5,1,1,0,0,0,0
38487,18195,10292,9858,6689,3787,3416
243029,51612,20158,14865,8209,5656,3294
18,4,2,2,1,0,1
677,969,273,241,252,363,278
124951,28084,9258,8406,6273,7166,2715
1089,498,107,94,299,295,95
147093,37431,27579,26465,27465,20666,12996
305069,65324,33902,31920,20595,13211,5758
15504,5597,3286,3226,3998,4081,1691
31880,14018,25975,23752,18567,19861,18199
1587911,477110,234320,222659,142447,99292,72704
10984,2744,2688,2227,1138,908,760
9125,5472,3461,2935,3067,3318,3069
4007,2816,823,1010,994,842,680
41168,8548,5074,3343,2625,2029,1220
61512,15630,6946,4604,3256,1458,501
156169,45021,60073,49345,36307,32056,32254
89802,16505,10432,6983,6876,7350,4473
101379,59741,12074,8201,8019,5688,3352
22397,2414,850,166,965,548,14
83578,12726,2578,707,462,400,192
73776,10098,3959,3630,1994,2891,1459
285087,88217,128318,111952,36599,23335,21292
22280,2966,2479,1213,776,869,456
120435,42121,21438,28214,31546,21205,19454
997773,268446,79006,15368,10446,6936,12213
30695,9124,6934,4471,2511,1499,1337
71814,19143,9371,7961,7015,4840,1840
109557,13792,6343,2710,1347,1166,975
11255,5030,3691,9061,5831,3734,7248
215374,99567,40781,46038,35027,26431,26151
37,36,8,9,2,4,2
56406,12088,6733,5501,2221,3202,2354
614716,149182,83464,28298,43893,26302,18408
17430,4076,3243,2550,3213,3163,1969
18267,5473,10190,12109,4643,2047,1163
41912,3619,2363,1491,1247,658,314
28267,13089,12276,13056,4126,2857,2140
15246,6985,3576,3123,2765,3948,1664
9923,4190,5651,5671,3932,2549,3150
8,2,3,2,1,1,0
23374,7126,5119,1159,845,791,661
90529,36296,24514,15649,14653,11180,9975
39,10,7,6,2,4,0
21,4,1,0,2,5,1
19688,6367,5396,3105,4797,2462,1248
16084,5207,3862,3146,1938,1619,3524
579930,204377,101201,51959,35229,28464,25739
94929,24519,15025,13350,15943,7940,6856
43886,8423,4327,3521,3977,3085,5309
19614,25504,4262,3224,2428,1717,1700
24,18,10,11,2,0,2
1,1,1,1,0,0,1
61146,19740,2043,1168,929,760,522
13,5,11,15,12,21,11
3,8,5,1,0,0,0
125435,24832,11778,8623,5866,3276,5657
3761,931,469,384,133,59,62
59788,8795,4373,2520,3449,1687,1590
24716,6333,3572,1843,1895,1165,691
57497,21173,12155,8510,6314,4785,4189
243216,122567,96169,46518,39789,38347,14004
424163,166124,138122,90690,63196,52403,40341
307739,59922,40866,26486,37334,26843,9257
19658,15762,25015,15850,7949,12264,6055
1481598,1099917,584090,404661,361760,455444,75497
19088,8578,5640,5459,4420,4335,3876
449732,151751,84904,61916,26019,17694,10680
